"","StateFullName","Year","Population","Category","State","Revenue","Description","Unemployment"
"8981","Ohio",2014,11594163,"T20","OH",41327,"Alcoholic Beverages License",0.0615
"8982","Ohio",2014,11594163,"T12","OH",510345,"Insurance Premiums Sales Tax",0.0615
"8983","Ohio",2014,11594163,"T14","OH",5024,"Pari-mutuels Sales Tax",0.0615
"8984","Ohio",2014,11594163,"T09","OH",10217826,"General Sales and Gross Receipts Taxes",0.0615
"8985","Ohio",2014,11594163,"T01","OH",0,"Property Taxes",0.0615
"8986","Ohio",2014,11594163,"T29","OH",28371,"Other License Taxes",0.0615
"8987","Ohio",2014,11594163,"T11","OH",273393,"Amusements Sales Tax",0.0615
"8988","Ohio",2014,11594163,"T50","OH",39392,"Death and Gift Taxes",0.0615
"8989","Ohio",2014,11594163,"T10","OH",98397,"Alcoholic Beverages Sales Tax",0.0615
"8990","Ohio",2014,11594163,"T41","OH",0,"Corporation Net Income Taxes",0.0615
"8991","Ohio",2014,11594163,"T28","OH",940646,"Occupation and Businesses License, NEC",0.0615
"8992","Ohio",2014,11594163,"T22","OH",1026121,"Corporations in General License",0.0615
"8993","Ohio",2014,11594163,"T24","OH",725263,"Motor Vehicles License",0.0615
"8994","Ohio",2014,11594163,"T21","OH",16209,"Amusements License",0.0615
"8995","Ohio",2014,11594163,"T25","OH",82388,"Motor Vehicle Operators License",0.0615
"9002","Oklahoma",2005,3548597,"T01","OK",0,"Property Taxes",0.05083
"9003","Oklahoma",2005,3548597,"T09","OK",1660825,"General Sales and Gross Receipts Taxes",0.05083
"9004","Oklahoma",2005,3548597,"T53","OK",762506,"Severance Taxes",0.05083
"9005","Oklahoma",2005,3548597,"T29","OK",459,"Other License Taxes",0.05083
"9006","Oklahoma",2005,3548597,"T25","OK",15380,"Motor Vehicle Operators License",0.05083
"9008","Oklahoma",2005,3548597,"T14","OK",1840,"Pari-mutuels Sales Tax",0.05083
"9009","Oklahoma",2005,3548597,"T20","OK",4871,"Alcoholic Beverages License",0.05083
"9010","Oklahoma",2005,3548597,"T27","OK",5,"Public Utilities License",0.05083
"9011","Oklahoma",2005,3548597,"T21","OK",7388,"Amusements License",0.05083
"9012","Oklahoma",2005,3548597,"T11","OK",4361,"Amusements Sales Tax",0.05083
"9013","Oklahoma",2005,3548597,"T99","OK",19404,"Taxes, NEC",0.05083
"9014","Oklahoma",2005,3548597,"T10","OK",70999,"Alcoholic Beverages Sales Tax",0.05083
"9015","Oklahoma",2005,3548597,"T40","OK",2468609,"Individual Income Taxes",0.05083
"9016","Oklahoma",2005,3548597,"T24","OK",558246,"Motor Vehicles License",0.05083
"9017","Oklahoma",2005,3548597,"T16","OK",127750,"Tobacco Products Sales Tax",0.05083
"9018","Oklahoma",2005,3548597,"T51","OK",14001,"Documentary and Stock Transfer Taxes",0.05083
"9019","Oklahoma",2005,3548597,"T15","OK",18072,"Public Utilities Sales Tax",0.05083
"9020","Oklahoma",2005,3548597,"T13","OK",413840,"Motor Fuels Sales Tax",0.05083
"9021","Oklahoma",2005,3548597,"T12","OK",172433,"Insurance Premiums Sales Tax",0.05083
"9022","Oklahoma",2005,3548597,"T22","OK",45513,"Corporations in General License",0.05083
"9023","Oklahoma",2005,3548597,"T23","OK",18861,"Hunting and Fishing License",0.05083
"9024","Oklahoma",2005,3548597,"T19","OK",29439,"Other Selective Sales and Gross Receipts Taxes",0.05083
"9025","Oklahoma",2005,3548597,"T50","OK",75708,"Death and Gift Taxes",0.05083
"9026","Oklahoma",2005,3548597,"T28","OK",199630,"Occupation and Businesses License, NEC",0.05083
"9027","Oklahoma",2005,3548597,"T41","OK",168890,"Corporation Net Income Taxes",0.05083
"9028","Oklahoma",2006,3594090,"T11","OK",1776,"Amusements Sales Tax",0.04608
"9029","Oklahoma",2006,3594090,"T01","OK",0,"Property Taxes",0.04608
"9030","Oklahoma",2006,3594090,"T22","OK",40928,"Corporations in General License",0.04608
"9031","Oklahoma",2006,3594090,"T51","OK",16769,"Documentary and Stock Transfer Taxes",0.04608
"9032","Oklahoma",2006,3594090,"T28","OK",209612,"Occupation and Businesses License, NEC",0.04608
"9033","Oklahoma",2006,3594090,"T40","OK",2755776,"Individual Income Taxes",0.04608
"9034","Oklahoma",2006,3594090,"T16","OK",242231,"Tobacco Products Sales Tax",0.04608
"9035","Oklahoma",2006,3594090,"T24","OK",561142,"Motor Vehicles License",0.04608
"9036","Oklahoma",2006,3594090,"T15","OK",27016,"Public Utilities Sales Tax",0.04608
"9037","Oklahoma",2006,3594090,"T29","OK",482,"Other License Taxes",0.04608
"9038","Oklahoma",2006,3594090,"T27","OK",4,"Public Utilities License",0.04608
"9039","Oklahoma",2006,3594090,"T41","OK",304381,"Corporation Net Income Taxes",0.04608
"9040","Oklahoma",2006,3594090,"T20","OK",5065,"Alcoholic Beverages License",0.04608
"9041","Oklahoma",2006,3594090,"T21","OK",23096,"Amusements License",0.04608
"9042","Oklahoma",2006,3594090,"T99","OK",12812,"Taxes, NEC",0.04608
"9043","Oklahoma",2006,3594090,"T25","OK",15461,"Motor Vehicle Operators License",0.04608
"9044","Oklahoma",2006,3594090,"T19","OK",26884,"Other Selective Sales and Gross Receipts Taxes",0.04608
"9045","Oklahoma",2006,3594090,"T12","OK",139327,"Insurance Premiums Sales Tax",0.04608
"9046","Oklahoma",2006,3594090,"T09","OK",1811630,"General Sales and Gross Receipts Taxes",0.04608
"9047","Oklahoma",2006,3594090,"T23","OK",16114,"Hunting and Fishing License",0.04608
"9048","Oklahoma",2006,3594090,"T14","OK",1653,"Pari-mutuels Sales Tax",0.04608
"9049","Oklahoma",2006,3594090,"T13","OK",388628,"Motor Fuels Sales Tax",0.04608
"9050","Oklahoma",2006,3594090,"T53","OK",1059919,"Severance Taxes",0.04608
"9051","Oklahoma",2006,3594090,"T10","OK",74859,"Alcoholic Beverages Sales Tax",0.04608
"9052","Oklahoma",2006,3594090,"T50","OK",81923,"Death and Gift Taxes",0.04608
"9053","Oklahoma",2007,3634349,"T24","OK",608318,"Motor Vehicles License",0.04616
"9054","Oklahoma",2007,3634349,"T11","OK",11096,"Amusements Sales Tax",0.04616
"9055","Oklahoma",2007,3634349,"T28","OK",85544,"Occupation and Businesses License, NEC",0.04616
"9056","Oklahoma",2007,3634349,"T12","OK",197026,"Insurance Premiums Sales Tax",0.04616
"9057","Oklahoma",2007,3634349,"T50","OK",66650,"Death and Gift Taxes",0.04616
"9058","Oklahoma",2007,3634349,"T25","OK",13650,"Motor Vehicle Operators License",0.04616
"9059","Oklahoma",2007,3634349,"T22","OK",49999,"Corporations in General License",0.04616
"9060","Oklahoma",2007,3634349,"T99","OK",2398,"Taxes, NEC",0.04616
"9061","Oklahoma",2007,3634349,"T09","OK",1964098,"General Sales and Gross Receipts Taxes",0.04616
"9062","Oklahoma",2007,3634349,"T14","OK",1834,"Pari-mutuels Sales Tax",0.04616
"9063","Oklahoma",2007,3634349,"T15","OK",29969,"Public Utilities Sales Tax",0.04616
"9064","Oklahoma",2007,3634349,"T19","OK",27859,"Other Selective Sales and Gross Receipts Taxes",0.04616
"9065","Oklahoma",2007,3634349,"T41","OK",561375,"Corporation Net Income Taxes",0.04616
"9066","Oklahoma",2007,3634349,"T40","OK",2774851,"Individual Income Taxes",0.04616
"9067","Oklahoma",2007,3634349,"T51","OK",17218,"Documentary and Stock Transfer Taxes",0.04616
"9068","Oklahoma",2007,3634349,"T13","OK",396991,"Motor Fuels Sales Tax",0.04616
"9069","Oklahoma",2007,3634349,"T29","OK",1062,"Other License Taxes",0.04616
"9070","Oklahoma",2007,3634349,"T16","OK",231428,"Tobacco Products Sales Tax",0.04616
"9071","Oklahoma",2007,3634349,"T21","OK",52207,"Amusements License",0.04616
"9072","Oklahoma",2007,3634349,"T27","OK",29,"Public Utilities License",0.04616
"9073","Oklahoma",2007,3634349,"T20","OK",4843,"Alcoholic Beverages License",0.04616
"9074","Oklahoma",2007,3634349,"T53","OK",942148,"Severance Taxes",0.04616
"9075","Oklahoma",2007,3634349,"T01","OK",0,"Property Taxes",0.04616
"9076","Oklahoma",2007,3634349,"T23","OK",20286,"Hunting and Fishing License",0.04616
"9077","Oklahoma",2007,3634349,"T10","OK",79694,"Alcoholic Beverages Sales Tax",0.04616
"9078","Oklahoma",2008,3668976,"T22","OK",52713,"Corporations in General License",0.058
"9079","Oklahoma",2008,3668976,"T53","OK",1184765,"Severance Taxes",0.058
"9080","Oklahoma",2008,3668976,"T14","OK",1805,"Pari-mutuels Sales Tax",0.058
"9081","Oklahoma",2008,3668976,"T19","OK",23687,"Other Selective Sales and Gross Receipts Taxes",0.058
"9082","Oklahoma",2008,3668976,"T16","OK",252374,"Tobacco Products Sales Tax",0.058
"9083","Oklahoma",2008,3668976,"T10","OK",86433,"Alcoholic Beverages Sales Tax",0.058
"9084","Oklahoma",2008,3668976,"T51","OK",16138,"Documentary and Stock Transfer Taxes",0.058
"9085","Oklahoma",2008,3668976,"T28","OK",81952,"Occupation and Businesses License, NEC",0.058
"9086","Oklahoma",2008,3668976,"T09","OK",2096220,"General Sales and Gross Receipts Taxes",0.058
"9087","Oklahoma",2008,3668976,"T25","OK",14589,"Motor Vehicle Operators License",0.058
"9088","Oklahoma",2008,3668976,"T29","OK",1001,"Other License Taxes",0.058
"9089","Oklahoma",2008,3668976,"T11","OK",10988,"Amusements Sales Tax",0.058
"9090","Oklahoma",2008,3668976,"T13","OK",384814,"Motor Fuels Sales Tax",0.058
"9091","Oklahoma",2008,3668976,"T40","OK",2787445,"Individual Income Taxes",0.058
"9092","Oklahoma",2008,3668976,"T20","OK",5030,"Alcoholic Beverages License",0.058
"9093","Oklahoma",2008,3668976,"T21","OK",86727,"Amusements License",0.058
"9094","Oklahoma",2008,3668976,"T12","OK",146982,"Insurance Premiums Sales Tax",0.058
"9095","Oklahoma",2008,3668976,"T15","OK",30499,"Public Utilities Sales Tax",0.058
"9096","Oklahoma",2008,3668976,"T24","OK",631732,"Motor Vehicles License",0.058
"9097","Oklahoma",2008,3668976,"T99","OK",2591,"Taxes, NEC",0.058
"9098","Oklahoma",2008,3668976,"T50","OK",54557,"Death and Gift Taxes",0.058
"9099","Oklahoma",2008,3668976,"T01","OK",0,"Property Taxes",0.058
"9100","Oklahoma",2008,3668976,"T27","OK",5,"Public Utilities License",0.058
"9101","Oklahoma",2008,3668976,"T41","OK",360065,"Corporation Net Income Taxes",0.058
"9102","Oklahoma",2008,3668976,"T23","OK",17674,"Hunting and Fishing License",0.058
"9103","Oklahoma",2009,3717572,"T27","OK",9,"Public Utilities License",0.0928
"9104","Oklahoma",2009,3717572,"T25","OK",15257,"Motor Vehicle Operators License",0.0928
"9105","Oklahoma",2009,3717572,"T50","OK",43804,"Death and Gift Taxes",0.0928
"9106","Oklahoma",2009,3717572,"T09","OK",2162693,"General Sales and Gross Receipts Taxes",0.0928
"9107","Oklahoma",2009,3717572,"T53","OK",1067182,"Severance Taxes",0.0928
"9108","Oklahoma",2009,3717572,"T29","OK",2576,"Other License Taxes",0.0928
"9109","Oklahoma",2009,3717572,"T22","OK",63327,"Corporations in General License",0.0928
"9110","Oklahoma",2009,3717572,"T21","OK",221533,"Amusements License",0.0928
"9111","Oklahoma",2009,3717572,"T12","OK",157894,"Insurance Premiums Sales Tax",0.0928
"9112","Oklahoma",2009,3717572,"T99","OK",2126,"Taxes, NEC",0.0928
"9113","Oklahoma",2009,3717572,"T10","OK",90064,"Alcoholic Beverages Sales Tax",0.0928
"9114","Oklahoma",2009,3717572,"T11","OK",13972,"Amusements Sales Tax",0.0928
"9115","Oklahoma",2009,3717572,"T28","OK",105543,"Occupation and Businesses License, NEC",0.0928
"9116","Oklahoma",2009,3717572,"T14","OK",1648,"Pari-mutuels Sales Tax",0.0928
"9117","Oklahoma",2009,3717572,"T19","OK",21415,"Other Selective Sales and Gross Receipts Taxes",0.0928
"9118","Oklahoma",2009,3717572,"T24","OK",582683,"Motor Vehicles License",0.0928
"9119","Oklahoma",2009,3717572,"T40","OK",2544576,"Individual Income Taxes",0.0928
"9120","Oklahoma",2009,3717572,"T01","OK",0,"Property Taxes",0.0928
"9121","Oklahoma",2009,3717572,"T16","OK",257812,"Tobacco Products Sales Tax",0.0928
"9122","Oklahoma",2009,3717572,"T13","OK",420109,"Motor Fuels Sales Tax",0.0928
"9123","Oklahoma",2009,3717572,"T20","OK",9831,"Alcoholic Beverages License",0.0928
"9124","Oklahoma",2009,3717572,"T51","OK",12822,"Documentary and Stock Transfer Taxes",0.0928
"9125","Oklahoma",2009,3717572,"T41","OK",342762,"Corporation Net Income Taxes",0.0928
"9126","Oklahoma",2009,3717572,"T15","OK",32729,"Public Utilities Sales Tax",0.0928
"9127","Oklahoma",2009,3717572,"T23","OK",19824,"Hunting and Fishing License",0.0928
"9128","Oklahoma",2010,3759263,"T99","OK",0,"Taxes, NEC",0.09608
"9129","Oklahoma",2010,3759263,"T22","OK",46198,"Corporations in General License",0.09608
"9130","Oklahoma",2010,3759263,"T25","OK",15916,"Motor Vehicle Operators License",0.09608
"9131","Oklahoma",2010,3759263,"T14","OK",1319,"Pari-mutuels Sales Tax",0.09608
"9132","Oklahoma",2010,3759263,"T53","OK",743686,"Severance Taxes",0.09608
"9133","Oklahoma",2010,3759263,"T09","OK",1968309,"General Sales and Gross Receipts Taxes",0.09608
"9134","Oklahoma",2010,3759263,"T29","OK",13567,"Other License Taxes",0.09608
"9135","Oklahoma",2010,3759263,"T28","OK",89049,"Occupation and Businesses License, NEC",0.09608
"9136","Oklahoma",2010,3759263,"T20","OK",1192,"Alcoholic Beverages License",0.09608
"9137","Oklahoma",2010,3759263,"T16","OK",248472,"Tobacco Products Sales Tax",0.09608
"9138","Oklahoma",2010,3759263,"T19","OK",24962,"Other Selective Sales and Gross Receipts Taxes",0.09608
"9139","Oklahoma",2010,3759263,"T27","OK",5,"Public Utilities License",0.09608
"9140","Oklahoma",2010,3759263,"T40","OK",2224783,"Individual Income Taxes",0.09608
"9141","Oklahoma",2010,3759263,"T11","OK",13908,"Amusements Sales Tax",0.09608
"9142","Oklahoma",2010,3759263,"T01","OK",0,"Property Taxes",0.09608
"9143","Oklahoma",2010,3759263,"T21","OK",121596,"Amusements License",0.09608
"9144","Oklahoma",2010,3759263,"T41","OK",216400,"Corporation Net Income Taxes",0.09608
"9145","Oklahoma",2010,3759263,"T10","OK",90066,"Alcoholic Beverages Sales Tax",0.09608
"9146","Oklahoma",2010,3759263,"T50","OK",23434,"Death and Gift Taxes",0.09608
"9147","Oklahoma",2010,3759263,"T12","OK",165579,"Insurance Premiums Sales Tax",0.09608
"9148","Oklahoma",2010,3759263,"T23","OK",19969,"Hunting and Fishing License",0.09608
"9149","Oklahoma",2010,3759263,"T15","OK",31899,"Public Utilities Sales Tax",0.09608
"9150","Oklahoma",2010,3759263,"T24","OK",579380,"Motor Vehicles License",0.09608
"9151","Oklahoma",2010,3759263,"T51","OK",11321,"Documentary and Stock Transfer Taxes",0.09608
"9152","Oklahoma",2010,3759263,"T13","OK",431151,"Motor Fuels Sales Tax",0.09608
"9153","Oklahoma",2011,3785534,"T12","OK",183779,"Insurance Premiums Sales Tax",0.0894
"9154","Oklahoma",2011,3785534,"T16","OK",259226,"Tobacco Products Sales Tax",0.0894
"9155","Oklahoma",2011,3785534,"T24","OK",637218,"Motor Vehicles License",0.0894
"9156","Oklahoma",2011,3785534,"T15","OK",34443,"Public Utilities Sales Tax",0.0894
"9157","Oklahoma",2011,3785534,"T41","OK",353972,"Corporation Net Income Taxes",0.0894
"9158","Oklahoma",2011,3785534,"T99","OK",0,"Taxes, NEC",0.0894
"9159","Oklahoma",2011,3785534,"T29","OK",15622,"Other License Taxes",0.0894
"9160","Oklahoma",2011,3785534,"T11","OK",17082,"Amusements Sales Tax",0.0894
"9161","Oklahoma",2011,3785534,"T27","OK",5,"Public Utilities License",0.0894
"9162","Oklahoma",2011,3785534,"T20","OK",1204,"Alcoholic Beverages License",0.0894
"9163","Oklahoma",2011,3785534,"T22","OK",39753,"Corporations in General License",0.0894
"9164","Oklahoma",2011,3785534,"T19","OK",28954,"Other Selective Sales and Gross Receipts Taxes",0.0894
"9165","Oklahoma",2011,3785534,"T50","OK",5725,"Death and Gift Taxes",0.0894
"9166","Oklahoma",2011,3785534,"T51","OK",10875,"Documentary and Stock Transfer Taxes",0.0894
"9167","Oklahoma",2011,3785534,"T21","OK",123560,"Amusements License",0.0894
"9168","Oklahoma",2011,3785534,"T10","OK",94902,"Alcoholic Beverages Sales Tax",0.0894
"9169","Oklahoma",2011,3785534,"T25","OK",15039,"Motor Vehicle Operators License",0.0894
"9170","Oklahoma",2011,3785534,"T40","OK",2385413,"Individual Income Taxes",0.0894
"9171","Oklahoma",2011,3785534,"T01","OK",0,"Property Taxes",0.0894
"9172","Oklahoma",2011,3785534,"T13","OK",447543,"Motor Fuels Sales Tax",0.0894
"9173","Oklahoma",2011,3785534,"T53","OK",830662,"Severance Taxes",0.0894
"9174","Oklahoma",2011,3785534,"T14","OK",1130,"Pari-mutuels Sales Tax",0.0894
"9175","Oklahoma",2011,3785534,"T09","OK",2177458,"General Sales and Gross Receipts Taxes",0.0894
"9176","Oklahoma",2011,3785534,"T23","OK",19032,"Hunting and Fishing License",0.0894
"9177","Oklahoma",2011,3785534,"T28","OK",93613,"Occupation and Businesses License, NEC",0.0894
"9178","Oklahoma",2012,3815780,"T24","OK",665123,"Motor Vehicles License",0.0806
"9179","Oklahoma",2012,3815780,"T01","OK",0,"Property Taxes",0.0806
"9180","Oklahoma",2012,3815780,"T28","OK",108721,"Occupation and Businesses License, NEC",0.0806
"9181","Oklahoma",2012,3815780,"T22","OK",51032,"Corporations in General License",0.0806
"9182","Oklahoma",2012,3815780,"T51","OK",12570,"Documentary and Stock Transfer Taxes",0.0806
"9183","Oklahoma",2012,3815780,"T16","OK",292973,"Tobacco Products Sales Tax",0.0806
"9184","Oklahoma",2012,3815780,"T25","OK",15066,"Motor Vehicle Operators License",0.0806
"9185","Oklahoma",2012,3815780,"T19","OK",162934,"Other Selective Sales and Gross Receipts Taxes",0.0806
"9186","Oklahoma",2012,3815780,"T23","OK",22082,"Hunting and Fishing License",0.0806
"9187","Oklahoma",2012,3815780,"T53","OK",848947,"Severance Taxes",0.0806
"9188","Oklahoma",2012,3815780,"T09","OK",2415964,"General Sales and Gross Receipts Taxes",0.0806
"9189","Oklahoma",2012,3815780,"T41","OK",446009,"Corporation Net Income Taxes",0.0806
"9190","Oklahoma",2012,3815780,"T11","OK",18946,"Amusements Sales Tax",0.0806
"9191","Oklahoma",2012,3815780,"T13","OK",444636,"Motor Fuels Sales Tax",0.0806
"9192","Oklahoma",2012,3815780,"T14","OK",1388,"Pari-mutuels Sales Tax",0.0806
"9193","Oklahoma",2012,3815780,"T99","OK",0,"Taxes, NEC",0.0806
"9194","Oklahoma",2012,3815780,"T40","OK",2774376,"Individual Income Taxes",0.0806
"9195","Oklahoma",2012,3815780,"T21","OK",148684,"Amusements License",0.0806
"9196","Oklahoma",2012,3815780,"T29","OK",21349,"Other License Taxes",0.0806
"9197","Oklahoma",2012,3815780,"T15","OK",39353,"Public Utilities Sales Tax",0.0806
"9198","Oklahoma",2012,3815780,"T27","OK",4,"Public Utilities License",0.0806
"9199","Oklahoma",2012,3815780,"T10","OK",103831,"Alcoholic Beverages Sales Tax",0.0806
"9200","Oklahoma",2012,3815780,"T12","OK",228915,"Insurance Premiums Sales Tax",0.0806
"9201","Oklahoma",2012,3815780,"T20","OK",920,"Alcoholic Beverages License",0.0806
"9202","Oklahoma",2012,3815780,"T50","OK",135,"Death and Gift Taxes",0.0806
"9203","Oklahoma",2013,3850568,"T40","OK",2916615,"Individual Income Taxes",0.07366
"9204","Oklahoma",2013,3850568,"T20","OK",1224,"Alcoholic Beverages License",0.07366
"9205","Oklahoma",2013,3850568,"T10","OK",111001,"Alcoholic Beverages Sales Tax",0.07366
"9206","Oklahoma",2013,3850568,"T27","OK",5,"Public Utilities License",0.07366
"9207","Oklahoma",2013,3850568,"T19","OK",168945,"Other Selective Sales and Gross Receipts Taxes",0.07366
"9208","Oklahoma",2013,3850568,"T29","OK",11982,"Other License Taxes",0.07366
"9209","Oklahoma",2013,3850568,"T09","OK",2518598,"General Sales and Gross Receipts Taxes",0.07366
"9210","Oklahoma",2013,3850568,"T24","OK",649232,"Motor Vehicles License",0.07366
"9211","Oklahoma",2013,3850568,"T11","OK",20767,"Amusements Sales Tax",0.07366
"9212","Oklahoma",2013,3850568,"T14","OK",1191,"Pari-mutuels Sales Tax",0.07366
"9213","Oklahoma",2013,3850568,"T01","OK",0,"Property Taxes",0.07366
"9214","Oklahoma",2013,3850568,"T12","OK",268121,"Insurance Premiums Sales Tax",0.07366
"9215","Oklahoma",2013,3850568,"T51","OK",15006,"Documentary and Stock Transfer Taxes",0.07366
"9216","Oklahoma",2013,3850568,"T99","OK",0,"Taxes, NEC",0.07366
"9217","Oklahoma",2013,3850568,"T25","OK",15517,"Motor Vehicle Operators License",0.07366
"9218","Oklahoma",2013,3850568,"T13","OK",434719,"Motor Fuels Sales Tax",0.07366
"9219","Oklahoma",2013,3850568,"T23","OK",19683,"Hunting and Fishing License",0.07366
"9220","Oklahoma",2013,3850568,"T28","OK",115344,"Occupation and Businesses License, NEC",0.07366
"9221","Oklahoma",2013,3850568,"T15","OK",41207,"Public Utilities Sales Tax",0.07366
"9222","Oklahoma",2013,3850568,"T21","OK",152863,"Amusements License",0.07366
"9223","Oklahoma",2013,3850568,"T50","OK",874,"Death and Gift Taxes",0.07366
"9224","Oklahoma",2013,3850568,"T41","OK",585146,"Corporation Net Income Taxes",0.07366
"9225","Oklahoma",2013,3850568,"T16","OK",283902,"Tobacco Products Sales Tax",0.07366
"9226","Oklahoma",2013,3850568,"T53","OK",515981,"Severance Taxes",0.07366
"9227","Oklahoma",2013,3850568,"T22","OK",44580,"Corporations in General License",0.07366
"9228","Oklahoma",2014,3878051,"T19","OK",172651,"Other Selective Sales and Gross Receipts Taxes",0.0615
"9229","Oklahoma",2014,3878051,"T51","OK",16296,"Documentary and Stock Transfer Taxes",0.0615
"9230","Oklahoma",2014,3878051,"T21","OK",146857,"Amusements License",0.0615
"9231","Oklahoma",2014,3878051,"T20","OK",1326,"Alcoholic Beverages License",0.0615
"9232","Oklahoma",2014,3878051,"T09","OK",2599203,"General Sales and Gross Receipts Taxes",0.0615
"9233","Oklahoma",2014,3878051,"T28","OK",78572,"Occupation and Businesses License, NEC",0.0615
"9234","Oklahoma",2014,3878051,"T12","OK",294762,"Insurance Premiums Sales Tax",0.0615
"9235","Oklahoma",2014,3878051,"T50","OK",1056,"Death and Gift Taxes",0.0615
"9236","Oklahoma",2014,3878051,"T22","OK",35351,"Corporations in General License",0.0615
"9237","Oklahoma",2014,3878051,"T13","OK",450807,"Motor Fuels Sales Tax",0.0615
"9238","Oklahoma",2014,3878051,"T99","OK",0,"Taxes, NEC",0.0615
"9239","Oklahoma",2014,3878051,"T25","OK",20109,"Motor Vehicle Operators License",0.0615
"9240","Oklahoma",2014,3878051,"T23","OK",19910,"Hunting and Fishing License",0.0615
"9241","Oklahoma",2014,3878051,"T24","OK",754435,"Motor Vehicles License",0.0615
"9242","Oklahoma",2014,3878051,"T10","OK",110941,"Alcoholic Beverages Sales Tax",0.0615
"9243","Oklahoma",2014,3878051,"T11","OK",20823,"Amusements Sales Tax",0.0615
"9244","Oklahoma",2014,3878051,"T27","OK",947,"Public Utilities License",0.0615
"9245","Oklahoma",2014,3878051,"T40","OK",2962128,"Individual Income Taxes",0.0615
"9246","Oklahoma",2014,3878051,"T29","OK",261,"Other License Taxes",0.0615
"9247","Oklahoma",2014,3878051,"T01","OK",0,"Property Taxes",0.0615
"9248","Oklahoma",2014,3878051,"T41","OK",397290,"Corporation Net Income Taxes",0.0615
"9249","Oklahoma",2014,3878051,"T15","OK",46306,"Public Utilities Sales Tax",0.0615
"9250","Oklahoma",2014,3878051,"T53","OK",679406,"Severance Taxes",0.0615
"9251","Oklahoma",2014,3878051,"T14","OK",1113,"Pari-mutuels Sales Tax",0.0615
"9252","Oklahoma",2014,3878051,"T16","OK",292752,"Tobacco Products Sales Tax",0.0615
"9259","Oregon",2005,3613202,"T24","OR",419807,"Motor Vehicles License",0.05083
"9261","Oregon",2005,3613202,"T28","OR",130894,"Occupation and Businesses License, NEC",0.05083
"9262","Oregon",2005,3613202,"T19","OR",0,"Other Selective Sales and Gross Receipts Taxes",0.05083
"9263","Oregon",2005,3613202,"T15","OR",11242,"Public Utilities Sales Tax",0.05083
"9264","Oregon",2005,3613202,"T13","OR",373295,"Motor Fuels Sales Tax",0.05083
"9265","Oregon",2005,3613202,"T10","OR",13555,"Alcoholic Beverages Sales Tax",0.05083
"9266","Oregon",2005,3613202,"T41","OR",365347,"Corporation Net Income Taxes",0.05083
"9267","Oregon",2005,3613202,"T01","OR",24432,"Property Taxes",0.05083
"9268","Oregon",2005,3613202,"T29","OR",10598,"Other License Taxes",0.05083
"9269","Oregon",2005,3613202,"T12","OR",55276,"Insurance Premiums Sales Tax",0.05083
"9270","Oregon",2005,3613202,"T14","OR",2198,"Pari-mutuels Sales Tax",0.05083
"9271","Oregon",2005,3613202,"T20","OR",2694,"Alcoholic Beverages License",0.05083
"9272","Oregon",2005,3613202,"T22","OR",9003,"Corporations in General License",0.05083
"9273","Oregon",2005,3613202,"T51","OR",10318,"Documentary and Stock Transfer Taxes",0.05083
"9274","Oregon",2005,3613202,"T99","OR",0,"Taxes, NEC",0.05083
"9275","Oregon",2005,3613202,"T53","OR",12148,"Severance Taxes",0.05083
"9276","Oregon",2005,3613202,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.05083
"9277","Oregon",2005,3613202,"T11","OR",17,"Amusements Sales Tax",0.05083
"9278","Oregon",2005,3613202,"T25","OR",25701,"Motor Vehicle Operators License",0.05083
"9279","Oregon",2005,3613202,"T40","OR",4698994,"Individual Income Taxes",0.05083
"9280","Oregon",2005,3613202,"T21","OR",2233,"Amusements License",0.05083
"9281","Oregon",2005,3613202,"T23","OR",40799,"Hunting and Fishing License",0.05083
"9282","Oregon",2005,3613202,"T27","OR",13516,"Public Utilities License",0.05083
"9283","Oregon",2005,3613202,"T16","OR",243746,"Tobacco Products Sales Tax",0.05083
"9284","Oregon",2005,3613202,"T50","OR",56852,"Death and Gift Taxes",0.05083
"9285","Oregon",2006,3670883,"T53","OR",12032,"Severance Taxes",0.04608
"9286","Oregon",2006,3670883,"T29","OR",6477,"Other License Taxes",0.04608
"9287","Oregon",2006,3670883,"T50","OR",89283,"Death and Gift Taxes",0.04608
"9288","Oregon",2006,3670883,"T13","OR",415249,"Motor Fuels Sales Tax",0.04608
"9289","Oregon",2006,3670883,"T51","OR",10827,"Documentary and Stock Transfer Taxes",0.04608
"9290","Oregon",2006,3670883,"T41","OR",438255,"Corporation Net Income Taxes",0.04608
"9291","Oregon",2006,3670883,"T19","OR",0,"Other Selective Sales and Gross Receipts Taxes",0.04608
"9292","Oregon",2006,3670883,"T24","OR",477868,"Motor Vehicles License",0.04608
"9293","Oregon",2006,3670883,"T25","OR",33902,"Motor Vehicle Operators License",0.04608
"9294","Oregon",2006,3670883,"T28","OR",239835,"Occupation and Businesses License, NEC",0.04608
"9295","Oregon",2006,3670883,"T09","OR",0,"General Sales and Gross Receipts Taxes",0.04608
"9296","Oregon",2006,3670883,"T21","OR",2565,"Amusements License",0.04608
"9297","Oregon",2006,3670883,"T16","OR",269922,"Tobacco Products Sales Tax",0.04608
"9298","Oregon",2006,3670883,"T22","OR",9750,"Corporations in General License",0.04608
"9299","Oregon",2006,3670883,"T23","OR",39409,"Hunting and Fishing License",0.04608
"9300","Oregon",2006,3670883,"T99","OR",0,"Taxes, NEC",0.04608
